SARS-CoV2 M,Q8NFW8,CMAS,0.016837308,0.69,0.33,1|0|0,0|0|1|2|2|0|0|0|1|1|2,0.41,0
SARS-CoV2 M,Q8NHH1,TTLL11,0.022380044,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q8NI27,THOC2,0.202934749,0.69,0.67,1|0|1,1|1|1|4|2|0|0|3|1|1|1,0.49,0
SARS-CoV2 M,Q8NI60,COQ8A,0.512649156,0,12.67,14|10|14,0|0|0|0|0|0|0|0|0|0|0,126.67,1
SARS-CoV2 M,Q8TA86,RP9,0.321242554,0.68,14,11|15|16,14|13|16|15|14|11|13|11|19|8|12,1.05,0
SARS-CoV2 M,Q8TAV0,FAM76A,0.012081573,0.51,0.67,0|2|0,3|1|0|0|2|2|0|2|1|1|1,0.56,0.04
SARS-CoV2 M,Q8TB61,SLC35B2,0.162136155,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q8TBF5,PIGX,0.427323161,0.19,1.33,0|1|3,0|0|0|0|0|0|0|0|0|0|0,13.33,0.33
SARS-CoV2 M,Q8TBP6,SLC25A40,0.060867866,0.69,0.33,0|0|1,0|0|1|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q8TBR7,TLCD3A,0.545524156,0.23,1,2|0|1,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q8TCG1,CIP2A,0.101090463,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q8TCJ2,STT3B,0.01779039,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q8TCT9,HM13,0.423838828,0.01,2,2|2|2,0|0|0|0|0|0|0|0|0|0|0,20,0.96
SARS-CoV2 M,Q8TDB4,MGARP,0.489448387,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10,0
SARS-CoV2 M,Q8TDX7,NEK7,0.364669886,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|1,3.33,0
SARS-CoV2 M,Q8TEQ8,PIGO,0.033402153,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q8TET4,GANC,0.341551222,0.36,2,2|2|2,1|2|1|1|0|1|0|1|1|1|1,2.2,0.24
SARS-CoV2 M,Q8TEX9,IPO4,0.063036097,0,12,10|12|14,0|0|0|0|0|0|0|0|0|0|0,120,1
SARS-CoV2 M,Q8WU90,ZC3H15,0.00628599,0.69,0.33,1|0|0,1|1|2|5|1|1|0|0|0|0|1,0.31,0
SARS-CoV2 M,Q8WUA2,PPIL4,0.320480124,0.69,4.33,4|4|5,8|10|8|11|8|7|2|3|8|4|7,0.63,0
SARS-CoV2 M,Q8WUD6,CHPT1,0.635974009,0.05,2,2|1|3,0|0|0|0|0|0|0|0|0|0|0,20,0.65
SARS-CoV2 M,Q8WUM0,NUP133,0.865883406,0.23,1,2|0|1,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q8WUY1,THEM6,0.394731042,0.18,2,4|1|1,0|0|0|0|0|0|0|0|0|0|0,20,0.33
SARS-CoV2 M,Q8WVD3,RNF138,0.218632616,0.69,0.67,1|0|1,0|1|0|3|0|0|0|0|1|0|1,1.22,0
SARS-CoV2 M,Q8WVK2,SNRNP27,0.321245615,0.69,5.33,5|5|6,8|4|9|9|8|6|4|6|6|8|7,0.78,0
SARS-CoV2 M,Q8WVM8,SCFD1,0.385747837,0.08,1.67,2|1|2,0|0|0|0|0|0|0|0|0|0|0,16.67,0.64
SARS-CoV2 M,Q8WVP7,LMBR1,0.487658642,0.08,1.67,2|2|1,0|0|0|0|0|0|0|0|0|0|0,16.67,0.64
SARS-CoV2 M,Q8WVV9,HNRNPLL,0.017756281,0.69,0.33,0|1|0,0|0|1|2|0|0|0|0|2|0|0,0.73,0
SARS-CoV2 M,Q8WVX9,FAR1,0.43889059,0,14.67,12|16|16,0|0|0|0|0|0|0|0|0|0|0,146.67,1
SARS-CoV2 M,Q8WWC4,MAIP1,0.446050671,0,2.67,3|2|3,0|0|0|0|0|0|0|0|0|0|0,26.67,0.98
SARS-CoV2 M,Q8WWK9,CKAP2,0.217706016,0.69,0.67,0|1|1,1|0|0|1|1|0|0|1|1|0|0,1.47,0
SARS-CoV2 M,Q8WWM7,ATXN2L,0.195092217,0.4,1,1|0|2,0|1|0|1|0|2|0|0|2|0|0,1.83,0.17
SARS-CoV2 M,Q8WXX5,DNAJC9,0.204230287,0.69,0.67,1|1|0,2|4|3|2|0|0|0|3|1|1|0,0.46,0
SARS-CoV2 M,Q8WY22,BRI3BP,0.574146705,0,4.67,6|3|5,0|0|0|0|0|0|0|0|0|0|0,46.67,1
SARS-CoV2 M,Q92499,DDX1,0.00452116,0.69,0.33,0|1|0,1|1|0|2|2|1|0|0|1|3|0,0.33,0
SARS-CoV2 M,Q92504,SLC39A7,0.543375405,0,2.33,2|3|2,0|0|0|0|0|0|0|0|0|0|0,23.33,0.97
SARS-CoV2 M,Q92522,H1-10,0.323294522,0.61,2.33,3|2|2,3|4|3|2|4|1|1|2|5|3|2,0.86,0
SARS-CoV2 M,Q92526,CCT6B,0.255738003,0.69,0.67,0|1|1,1|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q92536,SLC7A6,0.446578303,0.23,1,1|0|2,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q92576,PHF3,0.218344425,0.69,0.67,1|0|1,2|1|1|1|2|1|0|0|1|0|0,0.81,0
SARS-CoV2 M,Q92604,LPGAT1,0.652520995,0.04,2.33,3|3|1,0|0|0|0|0|0|0|0|0|0|0,23.33,0.66
SARS-CoV2 M,Q92621,NUP205,0.062859732,0,20.67,27|14|21,0|0|0|0|0|0|0|0|0|0|0,206.67,1
SARS-CoV2 M,Q92643,PIGK,0.224723079,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q92685,ALG3,0.279977815,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q92841,DDX17,0.331480983,0.67,12,12|12|12,10|6|15|15|11|6|5|10|9|10|8,1.26,0
SARS-CoV2 M,Q92945,KHSRP,0.319292302,0.68,7.67,6|7|10,15|8|11|6|9|11|5|7|10|12|10,0.81,0
SARS-CoV2 M,Q92947,GCDH,0.542076415,0,5.67,6|5|6,0|0|0|0|0|0|0|0|0|0|0,56.67,1
SARS-CoV2 M,Q92973,TNPO1,0.492703208,0,7,10|7|4,0|0|0|0|0|0|0|0|0|0|0,70,1
SARS-CoV2 M,Q92990,GLMN,0.865883765,0.23,1,2|0|1,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q969M3,YIPF5,0.404155277,0,2.33,2|2|3,0|0|0|0|0|0|0|0|0|0|0,23.33,0.97
SARS-CoV2 M,Q969N2,PIGT,0.256137742,0.08,1.33,2|2|0,0|0|0|0|0|0|0|0|0|0|0,13.33,0.64
SARS-CoV2 M,Q969Q0,RPL36AL,0.005110074,0.69,0.33,1|0|0,2|2|0|1|2|2|1|0|1|0|0,0.33,0
SARS-CoV2 M,Q969V3,NCLN,0.464252443,0.23,1.33,2|1|1,0|0|0|0|0|0|0|0|0|0|0,13.33,0.32
SARS-CoV2 M,Q969X5,ERGIC1,0.312710012,0.23,1.33,1|2|1,0|0|0|0|0|0|0|0|0|0|0,13.33,0.32
SARS-CoV2 M,Q969Z0,TBRG4,0.306162253,0.23,1,2|1|0,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q96A26,FAM162A,0.008974172,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96A33,CCDC47,0.506761209,0,6.67,7|6|7,0|0|0|0|0|0|0|0|0|0|0,66.67,1
SARS-CoV2 M,Q96AA3,RFT1,0.551265158,0,2.67,3|3|2,0|0|0|0|0|0|0|0|0|0|0,26.67,0.98
SARS-CoV2 M,Q96AB3,ISOC2,0.093272929,0.69,0.33,0|0|1,1|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96AE4,FUBP1,0.335126882,0.69,1,1|1|1,0|1|1|0|0|1|1|1|1|1|1,1.38,0
SARS-CoV2 M,Q96AG4,LRRC59,0.327094146,0.59,5.33,5|6|5,5|5|3|5|6|5|1|3|3|3|2,1.43,0
SARS-CoV2 M,Q96BI3,APH1A,0.264427963,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96BK5,PINX1,0.318325009,0.51,1.33,1|1|2,1|0|2|2|2|1|1|1|1|1|1,1.13,0.04
SARS-CoV2 M,Q96BQ5,CCDC127,0.425410592,0.23,1.33,1|1|2,0|0|0|0|0|0|0|0|0|0|0,13.33,0.32
SARS-CoV2 M,Q96C36,PYCR2,0.48428148,0,3.67,3|4|4,0|0|0|0|0|0|0|0|0|0|0,36.67,1
SARS-CoV2 M,Q96CP2,FLYWCH2,0.22271852,0.69,0.67,1|1|0,1|0|1|1|1|1|0|1|1|1|0,0.92,0
SARS-CoV2 M,Q96CS3,FAF2,0.375661561,0,9,12|6|9,0|0|0|0|0|0|0|0|0|0|0,90,1
SARS-CoV2 M,Q96CT7,CCDC124,0.319994213,0.69,9.67,8|9|12,12|16|12|18|17|11|6|9|15|9|10,0.79,0
SARS-CoV2 M,Q96CW5,TUBGCP3,0.753607002,0,7.67,9|8|6,0|0|0|0|0|0|0|0|0|0|0,76.67,1
SARS-CoV2 M,Q96D05,FAM241B,0.466367894,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10,0
SARS-CoV2 M,Q96D53,COQ8B,0.80074032,0,3.33,2|3|5,0|0|0|0|0|0|0|0|0|0|0,33.33,0.99
SARS-CoV2 M,Q96DZ1,ERLEC1,0.35729998,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10,0
SARS-CoV2 M,Q96EC8,YIPF6,0.677288018,0.08,1.33,2|2|0,0|0|0|0|0|0|0|0|0|0|0,13.33,0.64
SARS-CoV2 M,Q96EI5,TCEAL4,0.012921345,0.69,0.33,0|0|1,0|0|1|1|0|0|0|0|0|0|0,1.83,0
SARS-CoV2 M,Q96ER3,SAAL1,0.769472929,0,3.33,3|4|3,0|0|0|0|0|0|0|0|0|0|0,33.33,1
SARS-CoV2 M,Q96EV2,RBM33,0.215646006,0.43,1,0|2|1,1|1|0|0|1|1|1|0|1|1|1,1.38,0.12
SARS-CoV2 M,Q96EY1,DNAJA3,0.378596948,0,7.33,10|8|4,0|0|0|1|0|0|0|1|0|0|0,40.33,1
SARS-CoV2 M,Q96EY4,TMA16,0.317639221,0.68,8,9|5|10,11|8|11|10|9|7|10|9|12|8|10,0.84,0
SARS-CoV2 M,Q96F45,ZNF503,0.003189671,0.69,0.33,0|1|0,0|0|0|0|1|0|1|0|1|0|1,0.92,0
SARS-CoV2 M,Q96F86,EDC3,0.089917824,0.69,0.33,0|0|1,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96G23,CERS2,0.414873519,0.05,2,3|1|2,0|0|0|0|0|0|0|0|0|0|0,20,0.65
SARS-CoV2 M,Q96GC9,VMP1,0.558826234,0.69,0.67,1|0|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q96GE9,DMAC1,0.378261845,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96GQ5,RUSF1,0.247408568,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96H79,ZC3HAV1L,0.31115137,0.65,6,6|8|4,6|4|10|8|6|5|3|6|10|3|4,1.02,0
SARS-CoV2 M,Q96HR9,REEP6,0.955657163,0.05,2.33,2|1|4,0|0|0|0|0|0|0|0|0|0|0,23.33,0.65
SARS-CoV2 M,Q96HS1,PGAM5,0.346486367,0,3.33,4|4|2,0|0|0|0|0|0|0|0|0|0|0,33.33,0.99
SARS-CoV2 M,Q96HW7,INTS4,0.943304706,0.05,2.67,5|2|1,0|0|0|0|0|0|0|0|0|0|0,26.67,0.65
SARS-CoV2 M,Q96I24,FUBP3,0.331877195,0.68,31.67,32|33|30,23|25|26|20|18|24|17|15|21|24|18,1.51,0
SARS-CoV2 M,Q96I25,RBM17,0.301415528,0.69,2.67,2|2|4,8|13|6|5|4|8|10|4|13|6|8,0.35,0
SARS-CoV2 M,Q96I59,NARS2,0.047387227,0.69,0.33,0|0|1,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96IU4,ABHD14B,0.310272711,0.69,0.33,0|0|1,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96IX5,ATP5MD,0.345374219,0,2.33,3|2|2,0|0|0|0|0|0|0|0|0|0|0,23.33,0.97
SARS-CoV2 M,Q96IZ7,RSRC1,0.204425122,0.69,0.67,1|1|0,2|2|3|0|1|3|2|1|4|1|2,0.35,0
SARS-CoV2 M,Q96J01,THOC3,0.188388999,0.69,1,2|0|1,2|4|1|0|2|1|3|0|4|3|3,0.48,0
SARS-CoV2 M,Q96JJ7,TMX3,0.185570497,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96K19,RNF170,0.562246944,0.69,0.67,1|0|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q96K37,SLC35E1,0.04815353,0.18,2.67,6|1|1,0|0|0|0|0|0|0|0|0|0|0,26.67,0.33
SARS-CoV2 M,Q96KC2,ARL5B,0.880010498,0.69,0.67,0|1|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q96MH6,TMEM68,0.685510445,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96MN5,TCEANC2,0.324406815,0.69,1,1|1|1,2|1|2|2|1|1|0|1|3|1|1,0.73,0
SARS-CoV2 M,Q96MV1,TLCD4,0.719137884,0.23,1,2|1|0,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q96N66,MBOAT7,0.084308268,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96NB2,SFXN2,0.022550769,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96NT5,SLC46A1,0.880009441,0.69,0.67,0|1|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q96P11,NSUN5,0.278655449,0.69,0.67,0|1|1,1|0|1|0|0|0|0|0|0|0|0,3.67,0
SARS-CoV2 M,Q96P70,IPO9,0.489099317,0,8,10|7|7,0|0|0|0|0|0|0|0|0|0|0,80,1
SARS-CoV2 M,Q96PK6,RBM14,0.002852638,0.51,0.67,0|2|0,0|6|5|3|0|0|0|0|0|1|0,0.49,0.04
SARS-CoV2 M,Q96QD8,SLC38A2,0.185178788,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q96QU8,XPO6,0.367962411,0.69,0.67,1|0|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q96RQ3,MCCC1,0.328616655,0.69,16.67,15|17|18,34|23|11|8|3|14|15|1|28|20|22,1.02,0
SARS-CoV2 M,Q96SK2,TMEM209,0.362878485,0.19,1.67,1|3|1,0|0|0|0|0|0|0|0|0|0|0,16.67,0.33
SARS-CoV2 M,Q96T17,MAP7D2,0.33614135,0.69,1,1|1|1,2|1|0|1|0|1|0|1|2|1|0,1.22,0
SARS-CoV2 M,Q96T37,RBM15,0.242471044,0.69,0.67,1|1|0,0|0|1|1|0|0|0|0|0|0|0,3.67,0
SARS-CoV2 M,Q96T76,MMS19,0.556862635,0,6.67,9|6|5,0|0|0|0|0|0|0|0|0|0|0,66.67,1
SARS-CoV2 M,Q99460,PSMD1,0.279273794,0.23,1,2|1|0,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q99497,PARK7,0.325932585,0.69,23.33,24|21|25,35|20|25|24|17|18|21|17|29|15|18,1.07,0
SARS-CoV2 M,Q99570,PIK3R4,0.434656036,0.69,0.67,0|1|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q99615,DNAJC7,0.178174666,0.32,1.33,3|1|0,0|0|0|1|0|0|1|0|1|0|1,3.67,0.3
SARS-CoV2 M,Q99623,PHB2,0.325991531,0.64,7.33,6|7|9,7|8|6|9|5|3|4|8|4|6|6,1.22,0
SARS-CoV2 M,Q99653,CHP1,0.408158037,0,8,8|7|9,0|0|0|0|0|0|0|0|0|0|0,80,1
SARS-CoV2 M,Q99661,KIF2C,0.015472368,0.69,0.33,0|0|1,1|0|0|2|0|0|0|0|0|0|0,1.22,0
SARS-CoV2 M,Q99714,HSD17B10,0.325085177,0.49,1.33,2|1|1,4|1|2|1|1|0|0|0|1|2|0,1.22,0.05
SARS-CoV2 M,Q99720,SIGMAR1,0.034751306,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q99805,TM9SF2,0.410099202,0.19,1.67,3|1|1,0|0|0|0|0|0|0|0|0|0|0,16.67,0.33
SARS-CoV2 M,Q99808,SLC29A1,0.744656857,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10,0
SARS-CoV2 M,Q99832,CCT7,0.29854908,0.12,2.33,4|2|1,0|1|1|1|0|0|0|0|1|0|0,6.42,0.55
SARS-CoV2 M,Q99942,RNF5,0.350855203,0.18,2,1|1|4,0|0|0|0|0|0|0|0|0|0|0,20,0.33
SARS-CoV2 M,Q9BPW8,NIPSNAP1,0.291073397,0.23,1,2|0|1,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q9BPX3,NCAPG,0.367067729,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q9BQ61,TRIR,0.208994664,0.69,0.67,1|1|0,0|0|2|1|0|0|1|0|1|1|0,1.22,0
SARS-CoV2 M,Q9BQ69,MACROD1,0.011835143,0.46,0.67,0|0|2,1|2|0|2|1|1|0|0|1|1|1,0.73,0.08
SARS-CoV2 M,Q9BQ70,TCF25,0.108373228,0.69,0.33,0|0|1,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q9BQB6,VKORC1,0.376889156,0.08,1.67,2|2|1,0|0|0|0|0|0|0|0|0|0|0,16.67,0.64
SARS-CoV2 M,Q9BQE3,TUBA1C,0.359421036,0,4.67,6|4|4,0|0|1|0|0|0|0|0|0|0|0,46.67,1
SARS-CoV2 M,Q9BQG0,MYBBP1A,0.359201844,0,6,8|5|5,0|0|0|0|1|0|0|0|0|0|0,60,1
SARS-CoV2 M,Q9BQT8,SLC25A21,0.880779937,0.05,2,2|3|1,0|0|0|0|0|0|0|0|0|0|0,20,0.65
SARS-CoV2 M,Q9BRJ7,NUDT16L1,0.323959972,0.53,3.67,5|3|3,1|3|4|2|4|2|2|2|2|2|4,1.44,0.02
SARS-CoV2 M,Q9BRK5,SDF4,0.533857005,0,7.33,7|8|7,0|0|0|0|0|0|0|0|0|0|0,73.33,1
SARS-CoV2 M,Q9BRP1,PDCD2L,0.208479216,0.69,1.33,2|0|2,2|2|2|2|3|2|2|2|1|1|3,0.67,0
SARS-CoV2 M,Q9BRP8,PYM1,0.210602334,0.69,0.67,0|1|1,0|1|1|6|1|1|0|0|0|1|1,0.61,0
SARS-CoV2 M,Q9BRR3,PGAP4,0.527181553,0.08,1.67,2|1|2,0|0|0|0|0|0|0|0|0|0|0,16.67,0.64
SARS-CoV2 M,Q9BRR6,ADPGK,0.368177965,0.69,0.67,0|1|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9BRX2,PELO,0.327023307,0.63,7.33,9|5|8,7|4|8|11|5|5|3|5|6|5|5,1.26,0
SARS-CoV2 M,Q9BRY0,SLC39A3,0.685510477,0.69,0.33,0|0|1,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q9BSD7,NTPCR,0.329401295,0.66,8,10|7|7,8|6|10|8|7|7|5|8|9|6|5,1.11,0
SARS-CoV2 M,Q9BSH5,HDHD3,0.029758655,0.69,0.33,1|0|0,1|0|0|1|1|0|0|0|1|0|0,0.92,0
SARS-CoV2 M,Q9BSJ2,TUBGCP2,0.83958055,0,13,16|13|10,0|0|0|0|0|0|0|0|0|0|0,130,1
SARS-CoV2 M,Q9BT17,MTG1,0.01047012,0.69,0.33,1|0|0,1|0|1|1|2|0|0|0|1|1|0,0.52,0
SARS-CoV2 M,Q9BT22,ALG1,0.394912406,0.08,1.67,2|2|1,0|0|0|0|0|0|0|0|0|0|0,16.67,0.64
SARS-CoV2 M,Q9BTE7,DCUN1D5,0.208409721,0.46,1.67,0|2|3,2|2|2|2|2|1|1|0|2|0|1,1.22,0.09
SARS-CoV2 M,Q9BTV4,TMEM43,0.52823293,0,12.67,17|10|11,0|0|0|0|0|0|0|0|0|0|0,126.67,1
SARS-CoV2 M,Q9BTY2,FUCA2,0.440518376,0.23,1.33,2|1|1,0|0|0|0|0|0|0|0|0|0|0,13.33,0.32
SARS-CoV2 M,Q9BU76,C1orf35,0.316002414,0.69,5.67,6|4|7,10|9|11|10|8|8|8|8|11|6|8,0.64,0
SARS-CoV2 M,Q9BUB7,TMEM70,0.488237226,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10,0
SARS-CoV2 M,Q9BUF5,TUBB6,0.416118135,0,14.67,18|10|16,0|0|0|0|0|0|0|0|0|0|0,146.67,1
SARS-CoV2 M,Q9BUN8,DERL1,0.645421107,0.05,1.67,3|2|0,0|0|0|0|0|0|0|0|0|0|0,16.67,0.65
SARS-CoV2 M,Q9BUV8,RAB5IF,0.49726848,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9BV68,RNF126,0.480774365,0,3.67,5|3|3,0|0|0|0|0|0|0|0|0|0|0,36.67,1
SARS-CoV2 M,Q9BVA1,TUBB2B,0.410834424,0.11,1.67,2|1|2,0|0|0|0|0|0|0|0|0|2|0,9.17,0.59
SARS-CoV2 M,Q9BVC6,TMEM109,0.241537641,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9BVG9,PTDSS2,0.539870665,0.19,1.67,1|1|3,0|0|0|0|0|0|0|0|0|0|0,16.67,0.33
SARS-CoV2 M,Q9BVP2,GNL3,0.209051472,0.69,0.67,1|1|0,0|1|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9BVV7,TIMM21,0.42532028,0.03,2.67,4|1|3,0|0|0|0|0|0|0|0|0|0|0,26.67,0.66
SARS-CoV2 M,Q9BW19,KIFC1,0.32748124,0.4,1.33,1|1|2,1|0|1|0|0|0|0|0|1|2|1,2.44,0.17
SARS-CoV2 M,Q9BW92,TARS2,0.758110505,0,2.67,4|2|2,0|0|0|0|0|0|0|0|0|0|0,26.67,0.97
SARS-CoV2 M,Q9BX73,TM2D2,0.98433364,0.08,1.67,2|1|2,0|0|0|0|0|0|0|0|0|0|0,16.67,0.64
SARS-CoV2 M,Q9BXJ8,TMEM120A,0.371066717,0.69,0.67,0|1|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9BXW7,HDHD5,0.671715468,0.05,2.67,5|2|1,0|0|0|0|0|0|0|0|0|0|0,26.67,0.65
SARS-CoV2 M,Q9BXW9,FANCD2,0.637302539,0,11,12|10|11,0|0|0|0|0|0|0|0|0|0|0,110,1
SARS-CoV2 M,Q9BY42,RTF2,0.327156076,0.6,2.33,3|2|2,2|3|4|3|3|1|2|1|3|3|2,0.95,0
SARS-CoV2 M,Q9BY77,POLDIP3,0.324722314,0.69,1,1|1|1,2|2|1|3|1|0|0|0|1|1|1,0.92,0
SARS-CoV2 M,Q9BYB4,GNB1L,0.325897194,0.69,5.67,5|6|6,8|7|5|11|10|10|4|5|7|1|3,0.88,0
SARS-CoV2 M,Q9BYC8,MRPL32,0.328359623,0.69,1,1|1|1,1|1|0|2|0|1|2|0|1|0|1,1.22,0
SARS-CoV2 M,Q9BZE1,MRPL37,0.532284129,0.23,1,2|1|0,0|0|0|0|0|0|0|0|0|0|0,10,0.32
SARS-CoV2 M,Q9BZI7,UPF3B,0.007368412,0.69,0.33,0|0|1,0|2|0|2|4|0|0|1|1|1|1,0.31,0
SARS-CoV2 M,Q9BZQ6,EDEM3,0.47038802,0.69,1,1|1|1,0|0|0|0|0|0|0|0|0|0|0,10,0
SARS-CoV2 M,Q9BZX2,UCK2,0.472055915,0,4.33,4|5|4,0|0|0|0|0|0|0|0|0|0|0,43.33,1
SARS-CoV2 M,Q9C0D9,SELENOI,0.879776538,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9C0E2,XPO4,0.879776036,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9GZM5,YIPF3,0.483341368,0.05,2,2|1|3,0|0|0|0|0|0|0|0|0|0|0,20,0.65
SARS-CoV2 M,Q9GZP4,PITHD1,0.179686361,0.49,1.33,0|1|3,3|2|2|1|1|1|2|1|2|0|1,0.92,0.05
SARS-CoV2 M,Q9GZP9,DERL2,0.374662353,0.69,0.67,1|1|0,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9GZT3,SLIRP,0.20797327,0.69,0.33,1|0|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q9H078,CLPB,0.464000704,0,8.33,6|7|12,0|0|0|0|0|0|0|0|0|0|0,83.33,1
SARS-CoV2 M,Q9H0C8,ILKAP,0.009885581,0.69,0.33,0|0|1,2|2|1|0|0|0|0|0|1|1|0,0.52,0
SARS-CoV2 M,Q9H0D6,XRN2,0.008049305,0.69,0.33,0|1|0,0|1|0|0|0|0|0|1|0|0|1,1.22,0
SARS-CoV2 M,Q9H0G5,NSRP1,0.043205427,0.69,0.33,0|0|1,1|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q9H0S4,DDX47,0.315816224,0.52,2.67,4|2|2,2|3|2|2|4|1|0|3|2|1|3,1.28,0.03
SARS-CoV2 M,Q9H158,PCDHAC1,0.025378427,0.69,0.33,0|0|1,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q9H1E3,NUCKS1,0.024027023,0.43,0.67,0|2|0,1|1|0|3|1|0|0|0|1|1|0,0.92,0.12
SARS-CoV2 M,Q9H2C2,ARV1,0.065835984,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q9H2H9,SLC38A1,0.067920641,0.69,0.33,0|1|0,0|0|0|0|0|0|0|0|0|0|0,3.33,0
SARS-CoV2 M,Q9H2J7,SLC6A15,0.246796903,0.69,0.67,1|0|1,0|0|0|0|0|0|0|0|0|0|0,6.67,0
SARS-CoV2 M,Q9H2K0,MTIF3,0.210461618,0.69,0.67,0|1|1,1|0|0|0|2|1|0|0|2|1|1,0.92,0
